"hh_ID","hh_size","neighb_code","hh_type","PC6"
31803,3,"BU05183480","couple_with_children","2541EG"
31804,2,"BU05183480","single-parent","2541PW"
31805,3,"BU05183480","couple_with_children","2542PS"
31806,3,"BU05183480","couple_with_children","2542RB"
31807,2,"BU05183480","single-parent","2541TG"
31808,3,"BU05183480","couple_with_children","2545HK"
31809,3,"BU05183480","couple_with_children","2542RB"
31810,2,"BU05183480","single-parent","2545BJ"
31811,2,"BU05183480","single-parent","2545HP"
31812,3,"BU05183480","couple_with_children","2541CR"
31813,2,"BU05183480","single-parent","2533BR"
31814,3,"BU05183480","couple_with_children","2541PZ"
31815,2,"BU05183480","single-parent","2541CC"
31816,3,"BU05183480","couple_with_children","2545HL"
31817,3,"BU05183480","couple_with_children","2545HR"
31818,3,"BU05183480","couple_with_children","2542PW"
31819,3,"BU05183480","couple_with_children","2541SV"
31820,3,"BU05183480","couple_with_children","2541JH"
31821,3,"BU05183480","couple_with_children","2541RJ"
31822,3,"BU05183480","couple_with_children","2542PT"
31823,2,"BU05183480","single-parent","2541EA"
31824,3,"BU05183480","couple_with_children","2533BR"
31825,3,"BU05183480","couple_with_children","2541TG"
31826,3,"BU05183480","couple_with_children","2533BL"
31827,3,"BU05183480","couple_with_children","2541EW"
31828,2,"BU05183480","single-parent","2545BJ"
31829,3,"BU05183480","couple_with_children","2541SR"
31830,3,"BU05183480","couple_with_children","2541SV"
31831,3,"BU05183480","couple_with_children","2541PM"
31832,2,"BU05183480","single-parent","2541EA"
31833,3,"BU05183480","couple_with_children","2542PT"
31834,2,"BU05183480","single-parent","2541TR"
31835,2,"BU05183480","single-parent","2542RC"
31836,2,"BU05183480","single-parent","2545HN"
31837,3,"BU05183480","couple_with_children","2541PT"
31838,3,"BU05183480","couple_with_children","2541RG"
31839,3,"BU05183480","couple_with_children","2541PZ"
31840,3,"BU05183480","couple_with_children","2542PS"
31841,3,"BU05183480","couple_with_children","2545BH"
31842,3,"BU05183480","couple_with_children","2542PT"
31843,3,"BU05183480","couple_with_children","2541CD"
31844,3,"BU05183480","couple_with_children","2541ET"
31845,3,"BU05183480","couple_with_children","2541RV"
31846,3,"BU05183480","couple_with_children","2541TL"
31847,3,"BU05183480","couple_with_children","2541TD"
31848,3,"BU05183480","couple_with_children","2542PT"
31849,2,"BU05183480","single-parent","2541JB"
31850,3,"BU05183480","couple_with_children","2541TM"
31851,3,"BU05183480","couple_with_children","2541CA"
31852,3,"BU05183480","couple_with_children","2541RK"
31853,3,"BU05183480","couple_with_children","2533BL"
31854,3,"BU05183480","couple_with_children","2541RG"
31855,3,"BU05183480","couple_with_children","2541EA"
31856,3,"BU05183480","couple_with_children","2541PV"
31857,3,"BU05183480","couple_with_children","2541CV"
31858,2,"BU05183480","single-parent","2541RG"
31859,3,"BU05183480","couple_with_children","2541SR"
31860,3,"BU05183480","couple_with_children","2541SP"
31861,2,"BU05183480","single-parent","2541EL"
31862,3,"BU05183480","couple_with_children","2541JG"
31863,3,"BU05183480","couple_with_children","2541TM"
31864,3,"BU05183480","couple_with_children","2542RG"
31865,3,"BU05183480","couple_with_children","2541PN"
31866,3,"BU05183480","couple_with_children","2541RC"
31867,2,"BU05183480","single-parent","2541TE"
31868,3,"BU05183480","couple_with_children","2541ST"
31869,3,"BU05183480","couple_with_children","2545HA"
31870,3,"BU05183480","couple_with_children","2541SV"
31871,3,"BU05183480","couple_with_children","2541CJ"
31872,2,"BU05183480","single-parent","2541CJ"
31873,2,"BU05183480","single-parent","2545BH"
31874,3,"BU05183480","couple_with_children","2541HS"
31875,3,"BU05183480","couple_with_children","2541CR"
31876,3,"BU05183480","couple_with_children","2541RL"
31877,3,"BU05183480","couple_with_children","2541CH"
31878,3,"BU05183480","couple_with_children","2541HS"
31879,3,"BU05183480","couple_with_children","2541SV"
31880,2,"BU05183480","single-parent","2541CG"
31881,2,"BU05183480","single-parent","2542PW"
31882,3,"BU05183480","couple_with_children","2541EH"
31883,3,"BU05183480","couple_with_children","2541HT"
31884,3,"BU05183480","couple_with_children","2541EZ"
31885,2,"BU05183480","single-parent","2545BD"
31886,3,"BU05183480","couple_with_children","2533BK"
31887,2,"BU05183480","single-parent","2545HM"
31888,3,"BU05183480","couple_with_children","2533BH"
31889,2,"BU05183480","single-parent","2541PM"
31890,2,"BU05183480","single-parent","2541CV"
31891,3,"BU05183480","couple_with_children","2541CD"
31892,3,"BU05183480","couple_with_children","2541JE"
31893,2,"BU05183480","single-parent","2541TK"
31894,3,"BU05183480","couple_with_children","2541EG"
31895,2,"BU05183480","single-parent","2541CD"
31896,3,"BU05183480","couple_with_children","2541RJ"
31897,3,"BU05183480","couple_with_children","2541SB"
31898,3,"BU05183480","couple_with_children","2542PW"
31899,3,"BU05183480","couple_with_children","2545HT"
31900,3,"BU05183480","couple_with_children","2541SV"
31901,2,"BU05183480","single-parent","2541CV"
31902,3,"BU05183480","couple_with_children","2541ET"
31903,2,"BU05183480","single-parent","2541ER"
31904,2,"BU05183480","single-parent","2541CX"
31905,3,"BU05183480","couple_with_children","2541EP"
31906,2,"BU05183480","single-parent","2541TC"
31907,3,"BU05183480","couple_with_children","2545HP"
31908,2,"BU05183480","single-parent","2541CV"
31909,3,"BU05183480","couple_with_children","2541RV"
31910,3,"BU05183480","couple_with_children","2541RT"
31911,2,"BU05183480","single-parent","2541CV"
31912,2,"BU05183480","single-parent","2541ER"
31913,3,"BU05183480","couple_with_children","2541RP"
31914,2,"BU05183480","single-parent","2542PT"
31915,2,"BU05183480","single-parent","2541PN"
31916,2,"BU05183480","single-parent","2542PW"
31917,2,"BU05183480","single-parent","2545HC"
31918,3,"BU05183480","couple_with_children","2541PM"
31919,2,"BU05183480","single-parent","2541TJ"
31920,3,"BU05183480","couple_with_children","2541CB"
31921,3,"BU05183480","couple_with_children","2541TH"
31922,3,"BU05183480","couple_with_children","2541HX"
31923,3,"BU05183480","couple_with_children","2541TR"
31924,3,"BU05183480","couple_with_children","2542RG"
31925,3,"BU05183480","couple_with_children","2541SR"
31926,3,"BU05183480","couple_with_children","2541ES"
31927,2,"BU05183480","single-parent","2545HP"
31928,3,"BU05183480","couple_with_children","2541ER"
31929,3,"BU05183480","couple_with_children","2545HM"
31930,3,"BU05183480","couple_with_children","2545HJ"
31931,3,"BU05183480","couple_with_children","2541TH"
31932,2,"BU05183480","single-parent","2541EN"
31933,2,"BU05183480","single-parent","2541JG"
31934,3,"BU05183480","couple_with_children","2541RV"
31935,3,"BU05183480","couple_with_children","2541SB"
31936,3,"BU05183480","couple_with_children","2541JD"
31937,3,"BU05183480","couple_with_children","2541CR"
31938,3,"BU05183480","couple_with_children","2541TN"
31939,3,"BU05183480","couple_with_children","2541RT"
31940,3,"BU05183480","couple_with_children","2542PV"
31941,3,"BU05183480","couple_with_children","2545HK"
31942,2,"BU05183480","single-parent","2541SB"
31943,2,"BU05183480","single-parent","2541JG"
31944,3,"BU05183480","couple_with_children","2541EJ"
31945,3,"BU05183480","couple_with_children","2541CW"
31946,3,"BU05183480","couple_with_children","2533BP"
31947,3,"BU05183480","couple_with_children","2545HM"
31948,2,"BU05183480","single-parent","2542RG"
31949,3,"BU05183480","couple_with_children","2541CA"
31950,3,"BU05183480","couple_with_children","2541RX"
31951,3,"BU05183480","couple_with_children","2541JE"
31952,2,"BU05183480","single-parent","2545HK"
31953,3,"BU05183480","couple_with_children","2541SP"
31954,3,"BU05183480","couple_with_children","2545HA"
31955,2,"BU05183480","single-parent","2542PW"
31956,3,"BU05183480","couple_with_children","2545HC"
31957,2,"BU05183480","single-parent","2541RT"
31958,3,"BU05183480","couple_with_children","2541PT"
31959,2,"BU05183480","single-parent","2545BD"
31960,2,"BU05183480","single-parent","2541TJ"
31961,2,"BU05183480","single-parent","2533BH"
31962,3,"BU05183480","couple_with_children","2542RA"
31963,3,"BU05183480","couple_with_children","2542PV"
31964,3,"BU05183480","couple_with_children","2545HL"
31965,3,"BU05183480","couple_with_children","2541ST"
31966,3,"BU05183480","couple_with_children","2545HE"
31967,3,"BU05183480","couple_with_children","2542PT"
31968,3,"BU05183480","couple_with_children","2541EL"
31969,3,"BU05183480","couple_with_children","2545HB"
31970,3,"BU05183480","couple_with_children","2545BG"
31971,2,"BU05183480","single-parent","2533BN"
31972,3,"BU05183480","couple_with_children","2541TK"
31973,2,"BU05183480","single-parent","2541TL"
31974,3,"BU05183480","couple_with_children","2541EN"
31975,2,"BU05183480","single-parent","2533BL"
31976,2,"BU05183480","single-parent","2541EB"
31977,2,"BU05183480","single-parent","2541PT"
31978,3,"BU05183480","couple_with_children","2541CD"
31979,2,"BU05183480","single-parent","2541RR"
31980,2,"BU05183480","single-parent","2545HN"
31981,3,"BU05183480","couple_with_children","2541RG"
31982,2,"BU05183480","single-parent","2541CV"
31983,2,"BU05183480","single-parent","2541EE"
31984,3,"BU05183480","couple_with_children","2541TK"
31985,3,"BU05183480","couple_with_children","2541TC"
31986,3,"BU05183480","couple_with_children","2541SB"
31987,3,"BU05183480","couple_with_children","2541EM"
31988,3,"BU05183480","couple_with_children","2541EZ"
31989,3,"BU05183480","couple_with_children","2541RG"
31990,3,"BU05183480","couple_with_children","2542PW"
31991,3,"BU05183480","couple_with_children","2541TP"
31992,3,"BU05183480","couple_with_children","2533BD"
31993,3,"BU05183480","couple_with_children","2541CA"
31994,3,"BU05183480","couple_with_children","2545HN"
31995,3,"BU05183480","couple_with_children","2545HS"
31996,3,"BU05183480","couple_with_children","2541RS"
31997,3,"BU05183480","couple_with_children","2542PW"
31998,2,"BU05183480","single-parent","2541RB"
31999,3,"BU05183480","couple_with_children","2541TM"
32000,3,"BU05183480","couple_with_children","2545HT"
32001,2,"BU05183480","single-parent","2541EP"
32002,3,"BU05183480","couple_with_children","2541CD"
32003,2,"BU05183480","single-parent","2545BD"
32004,3,"BU05183480","couple_with_children","2542RD"
32005,3,"BU05183480","couple_with_children","2541ED"
32006,3,"BU05183480","couple_with_children","2541CD"
32007,3,"BU05183480","couple_with_children","2542PT"
32008,3,"BU05183480","couple_with_children","2541CV"
32009,3,"BU05183480","couple_with_children","2533BR"
32010,2,"BU05183480","single-parent","2541PZ"
32011,3,"BU05183480","couple_with_children","2541JC"
32012,3,"BU05183480","couple_with_children","2541TC"
32013,2,"BU05183480","single-parent","2541RG"
32014,2,"BU05183480","single-parent","2541RM"
32015,3,"BU05183480","couple_with_children","2545BE"
32016,3,"BU05183480","couple_with_children","2541SV"
32017,3,"BU05183480","couple_with_children","2533BT"
32018,3,"BU05183480","couple_with_children","2541SB"
32019,2,"BU05183480","single-parent","2541PT"
32020,3,"BU05183480","couple_with_children","2541SV"
32021,3,"BU05183480","couple_with_children","2541PV"
32022,3,"BU05183480","couple_with_children","2541PV"
32023,2,"BU05183480","single-parent","2541EX"
32024,2,"BU05183480","single-parent","2541HX"
32025,3,"BU05183480","couple_with_children","2545HJ"
32026,3,"BU05183480","couple_with_children","2541EA"
32027,3,"BU05183480","couple_with_children","2542RE"
32028,3,"BU05183480","couple_with_children","2545HK"
32029,2,"BU05183480","single-parent","2541SB"
32030,2,"BU05183480","single-parent","2541PL"
32031,2,"BU05183480","single-parent","2541JJ"
32032,3,"BU05183480","couple_with_children","2545HK"
32033,2,"BU05183480","single-parent","2541SB"
32034,3,"BU05183480","couple_with_children","2545BE"
32035,2,"BU05183480","single-parent","2545BH"
32036,2,"BU05183480","single-parent","2541CA"
32037,3,"BU05183480","couple_with_children","2541PM"
32038,3,"BU05183480","couple_with_children","2541ER"
32039,3,"BU05183480","couple_with_children","2541JC"
32040,3,"BU05183480","couple_with_children","2541ES"
32041,3,"BU05183480","couple_with_children","2542RG"
32042,3,"BU05183480","couple_with_children","2541RV"
32043,2,"BU05183480","single-parent","2545BD"
32044,2,"BU05183480","single-parent","2541SB"
32045,3,"BU05183480","couple_with_children","2542PS"
32046,3,"BU05183480","couple_with_children","2541HV"
32047,3,"BU05183480","couple_with_children","2541SB"
32048,3,"BU05183480","couple_with_children","2533BH"
32049,2,"BU05183480","single-parent","2541EW"
32050,3,"BU05183480","couple_with_children","2541EZ"
32051,3,"BU05183480","couple_with_children","2541RE"
32052,2,"BU05183480","single-parent","2541RM"
32053,3,"BU05183480","couple_with_children","2541EC"
32054,3,"BU05183480","couple_with_children","2541PT"
32055,3,"BU05183480","couple_with_children","2541TH"
32056,3,"BU05183480","couple_with_children","2541EM"
32057,2,"BU05183480","single-parent","2545HC"
32058,3,"BU05183480","couple_with_children","2541EW"
32059,2,"BU05183480","single-parent","2542PW"
32060,2,"BU05183480","single-parent","2541HW"
32061,3,"BU05183480","couple_with_children","2545HP"
32062,3,"BU05183480","couple_with_children","2541PS"
32063,2,"BU05183480","single-parent","2541TL"
32064,2,"BU05183480","single-parent","2541SV"
32065,3,"BU05183480","couple_with_children","2541HT"
32066,2,"BU05183480","single-parent","2541HV"
32067,2,"BU05183480","single-parent","2545HD"
32068,3,"BU05183480","couple_with_children","2541EW"
32069,2,"BU05183480","single-parent","2545HN"
32070,3,"BU05183480","couple_with_children","2541TL"
32071,3,"BU05183480","couple_with_children","2541RC"
32072,2,"BU05183480","single-parent","2541RK"
32073,3,"BU05183480","couple_with_children","2541EL"
32074,2,"BU05183480","single-parent","2541HT"
32075,2,"BU05183480","single-parent","2541CA"
32076,3,"BU05183480","couple_with_children","2545HW"
32077,3,"BU05183480","couple_with_children","2541CJ"
32078,3,"BU05183480","couple_with_children","2541PT"
32079,3,"BU05183480","couple_with_children","2541SV"
32080,3,"BU05183480","couple_with_children","2533BL"
32081,3,"BU05183480","couple_with_children","2542PV"
32082,3,"BU05183480","couple_with_children","2541JH"
32083,3,"BU05183480","couple_with_children","2541TC"
32084,3,"BU05183480","couple_with_children","2545HA"
32085,3,"BU05183480","couple_with_children","2541EA"
32086,2,"BU05183480","single-parent","2541EK"
32087,3,"BU05183480","couple_with_children","2541TE"
32088,3,"BU05183480","couple_with_children","2545BG"
32089,3,"BU05183480","couple_with_children","2541RB"
32090,2,"BU05183480","single-parent","2541CW"
32091,3,"BU05183480","couple_with_children","2545HA"
32092,3,"BU05183480","couple_with_children","2545HK"
32093,3,"BU05183480","couple_with_children","2542PV"
32094,3,"BU05183480","couple_with_children","2541EX"
32095,3,"BU05183480","couple_with_children","2542PV"
32096,3,"BU05183480","couple_with_children","2541RH"
32097,2,"BU05183480","single-parent","2545HA"
32098,3,"BU05183480","couple_with_children","2542PW"
32099,2,"BU05183480","single-parent","2542RA"
32100,2,"BU05183480","single-parent","2533BN"
32101,2,"BU05183480","single-parent","2541CH"
32102,2,"BU05183480","single-parent","2541RT"
32103,3,"BU05183480","couple_with_children","2541SN"
32104,3,"BU05183480","couple_with_children","2541PP"
32105,3,"BU05183480","couple_with_children","2541PP"
32106,3,"BU05183480","couple_with_children","2541CH"
32107,3,"BU05183480","couple_with_children","2542RC"
32108,3,"BU05183480","couple_with_children","2541EB"
32109,2,"BU05183480","single-parent","2545HC"
32110,3,"BU05183480","couple_with_children","2542PT"
32111,3,"BU05183480","couple_with_children","2541EE"
32112,3,"BU05183480","couple_with_children","2542PW"
32113,2,"BU05183480","single-parent","2542RG"
32114,2,"BU05183480","single-parent","2541JJ"
32115,3,"BU05183480","couple_with_children","2542PS"
32116,3,"BU05183480","couple_with_children","2545BH"
32117,3,"BU05183480","couple_with_children","2545HE"
32118,3,"BU05183480","couple_with_children","2541PT"
32119,2,"BU05183480","single-parent","2541EC"
32120,3,"BU05183480","couple_with_children","2542RG"
32121,3,"BU05183480","couple_with_children","2541PN"
32122,3,"BU05183480","couple_with_children","2541SP"
32123,2,"BU05183480","single-parent","2541JJ"
32124,3,"BU05183480","couple_with_children","2542PS"
32125,3,"BU05183480","couple_with_children","2533BD"
32126,3,"BU05183480","couple_with_children","2541PW"
32127,3,"BU05183480","couple_with_children","2541PM"
32128,3,"BU05183480","couple_with_children","2541HX"
32129,3,"BU05183480","couple_with_children","2545BH"
32130,3,"BU05183480","couple_with_children","2545HE"
32131,3,"BU05183480","couple_with_children","2541EG"
32132,2,"BU05183480","single-parent","2541JC"
32133,2,"BU05183480","single-parent","2541CR"
32134,3,"BU05183480","couple_with_children","2545BE"
32135,2,"BU05183480","single-parent","2541TJ"
32136,3,"BU05183480","couple_with_children","2541HP"
32137,3,"BU05183480","couple_with_children","2542PW"
32138,3,"BU05183480","couple_with_children","2542PV"
32139,3,"BU05183480","couple_with_children","2541TK"
32140,3,"BU05183480","couple_with_children","2545BE"
32141,3,"BU05183480","couple_with_children","2542RB"
32142,2,"BU05183480","single-parent","2541JG"
32143,3,"BU05183480","couple_with_children","2541EN"
32144,3,"BU05183480","couple_with_children","2545HL"
32145,3,"BU05183480","couple_with_children","2533BK"
32146,3,"BU05183480","couple_with_children","2545BD"
32147,3,"BU05183480","couple_with_children","2533BM"
32148,3,"BU05183480","couple_with_children","2541EL"
32149,3,"BU05183480","couple_with_children","2541PL"
32150,3,"BU05183480","couple_with_children","2541TC"
32151,3,"BU05183480","couple_with_children","2542RG"
32152,3,"BU05183480","couple_with_children","2541TJ"
32153,3,"BU05183480","couple_with_children","2541TM"
32154,3,"BU05183480","couple_with_children","2541PV"
32155,2,"BU05183480","single-parent","2542PV"
32156,3,"BU05183480","couple_with_children","2541SV"
32157,3,"BU05183480","couple_with_children","2541EN"
32158,3,"BU05183480","couple_with_children","2541TJ"
32159,2,"BU05183480","single-parent","2541RG"
32160,2,"BU05183480","single-parent","2545BH"
32161,2,"BU05183480","single-parent","2533BH"
32162,3,"BU05183480","couple_with_children","2541EC"
32163,3,"BU05183480","couple_with_children","2541EL"
32164,3,"BU05183480","couple_with_children","2541RS"
32165,2,"BU05183480","single-parent","2533BE"
32166,2,"BU05183480","single-parent","2541JB"
32167,3,"BU05183480","couple_with_children","2541PR"
32168,2,"BU05183480","single-parent","2541RV"
32169,2,"BU05183480","single-parent","2545HK"
32170,3,"BU05183480","couple_with_children","2541RV"
32171,3,"BU05183480","couple_with_children","2545HB"
32172,3,"BU05183480","couple_with_children","2541TH"
32173,3,"BU05183480","couple_with_children","2541RH"
32174,2,"BU05183480","single-parent","2541RS"
32175,3,"BU05183480","couple_with_children","2533BH"
32176,3,"BU05183480","couple_with_children","2533BM"
32177,3,"BU05183480","couple_with_children","2541EW"
32178,3,"BU05183480","couple_with_children","2541EB"
32179,2,"BU05183480","single-parent","2545HB"
32180,2,"BU05183480","single-parent","2545HE"
32181,3,"BU05183480","couple_with_children","2541TE"
32182,3,"BU05183480","couple_with_children","2542RA"
32183,3,"BU05183480","couple_with_children","2541RG"
32184,3,"BU05183480","couple_with_children","2541CT"
32185,3,"BU05183480","couple_with_children","2541SB"
32186,2,"BU05183480","single-parent","2541EA"
32187,3,"BU05183480","couple_with_children","2541SN"
32188,2,"BU05183480","single-parent","2542PT"
32189,2,"BU05183480","single-parent","2541EW"
32190,3,"BU05183480","couple_with_children","2541JB"
32191,3,"BU05183480","couple_with_children","2541EW"
32192,2,"BU05183480","single-parent","2541RD"
32193,3,"BU05183480","couple_with_children","2541RP"
32194,3,"BU05183480","couple_with_children","2541JB"
32195,2,"BU05183480","single-parent","2533BL"
32196,2,"BU05183480","single-parent","2541JH"
32197,3,"BU05183480","couple_with_children","2541CT"
32198,3,"BU05183480","couple_with_children","2542RA"
32199,2,"BU05183480","single-parent","2541EG"
32200,2,"BU05183480","single-parent","2541TR"
32201,2,"BU05183480","single-parent","2541HT"
32202,2,"BU05183480","single-parent","2541SV"
32203,3,"BU05183480","couple_with_children","2541RX"
32204,2,"BU05183480","single-parent","2541SB"
32205,2,"BU05183480","single-parent","2541RR"
32206,2,"BU05183480","single-parent","2542PV"
32207,3,"BU05183480","couple_with_children","2541PN"
32208,3,"BU05183480","couple_with_children","2545BJ"
32209,3,"BU05183480","couple_with_children","2541PL"
32210,3,"BU05183480","couple_with_children","2541HW"
32211,3,"BU05183480","couple_with_children","2533BS"
32212,3,"BU05183480","couple_with_children","2541CR"
32213,2,"BU05183480","single-parent","2541TC"
32214,3,"BU05183480","couple_with_children","2541CV"
32215,3,"BU05183480","couple_with_children","2541PN"
32216,3,"BU05183480","couple_with_children","2541RC"
32217,2,"BU05183480","single-parent","2533BH"
32218,2,"BU05183480","single-parent","2545HN"
32219,2,"BU05183480","single-parent","2542RD"
32220,3,"BU05183480","couple_with_children","2541CA"
32221,3,"BU05183480","couple_with_children","2541SB"
32222,3,"BU05183480","couple_with_children","2541ST"
32223,3,"BU05183480","couple_with_children","2541PZ"
32224,2,"BU05183480","single-parent","2541TK"
32225,2,"BU05183480","single-parent","2545HK"
32226,2,"BU05183480","single-parent","2542PV"
32227,2,"BU05183480","single-parent","2545HE"
32228,3,"BU05183480","couple_with_children","2541CJ"
32229,2,"BU05183480","single-parent","2541TH"
32230,3,"BU05183480","couple_with_children","2541RD"
32231,2,"BU05183480","single-parent","2533BR"
32232,3,"BU05183480","couple_with_children","2545BJ"
32233,3,"BU05183480","couple_with_children","2541EL"
32234,2,"BU05183480","single-parent","2542PS"
32235,2,"BU05183480","single-parent","2542PT"
32236,3,"BU05183480","couple_with_children","2541CP"
32237,3,"BU05183480","couple_with_children","2545HW"
32238,2,"BU05183480","single-parent","2541CD"
32239,3,"BU05183480","couple_with_children","2545HP"
32240,2,"BU05183480","single-parent","2541EK"
32241,3,"BU05183480","couple_with_children","2541SB"
32242,3,"BU05183480","couple_with_children","2545BH"
32243,3,"BU05183480","couple_with_children","2541RE"
32244,3,"BU05183480","couple_with_children","2541CG"
32245,2,"BU05183480","single-parent","2545HP"
32246,2,"BU05183480","single-parent","2541JH"
32247,3,"BU05183480","couple_with_children","2541SB"
32248,3,"BU05183480","couple_with_children","2541PV"
32249,3,"BU05183480","couple_with_children","2541EM"
32250,2,"BU05183480","single-parent","2541PT"
32251,2,"BU05183480","single-parent","2541RX"
32252,3,"BU05183480","couple_with_children","2541TD"
32253,3,"BU05183480","couple_with_children","2541RE"
32254,2,"BU05183480","single-parent","2541PM"
32255,3,"BU05183480","couple_with_children","2545HR"
32256,2,"BU05183480","single-parent","2545BE"
32257,3,"BU05183480","couple_with_children","2541CV"
32258,3,"BU05183480","couple_with_children","2541SB"
32259,3,"BU05183480","couple_with_children","2541PR"
32260,3,"BU05183480","couple_with_children","2542RD"
32261,3,"BU05183480","couple_with_children","2541RL"
32262,2,"BU05183480","single-parent","2533BP"
32263,3,"BU05183480","couple_with_children","2545HK"
32264,2,"BU05183480","single-parent","2542RB"
32265,3,"BU05183480","couple_with_children","2541PT"
32266,2,"BU05183480","single-parent","2545BJ"
32267,3,"BU05183480","couple_with_children","2545BE"
32268,2,"BU05183480","single-parent","2541SV"
32269,3,"BU05183480","couple_with_children","2541PT"
32270,3,"BU05183480","couple_with_children","2541EM"
32271,2,"BU05183480","single-parent","2541EM"
32272,3,"BU05183480","couple_with_children","2545HA"
32273,2,"BU05183480","single-parent","2541JD"
32274,2,"BU05183480","single-parent","2541ER"
32275,3,"BU05183480","couple_with_children","2541PZ"
32276,2,"BU05183480","single-parent","2545BH"
32277,2,"BU05183480","single-parent","2541TR"
32278,3,"BU05183480","couple_with_children","2533BE"
32279,3,"BU05183480","couple_with_children","2541EA"
32280,3,"BU05183480","couple_with_children","2541RT"
32281,2,"BU05183480","single-parent","2541EZ"
32282,3,"BU05183480","couple_with_children","2541EA"
32283,2,"BU05183480","single-parent","2541RJ"
32284,3,"BU05183480","couple_with_children","2533BL"
32285,2,"BU05183480","single-parent","2545HE"
32286,2,"BU05183480","couple_without_children","2541JE"
32287,2,"BU05183480","couple_without_children","2541TD"
32288,2,"BU05183480","couple_without_children","2533BR"
32289,2,"BU05183480","couple_without_children","2541CV"
32290,2,"BU05183480","couple_without_children","2545HW"
32291,2,"BU05183480","couple_without_children","2541JH"
32292,2,"BU05183480","couple_without_children","2545HA"
32293,2,"BU05183480","couple_without_children","2541CW"
32294,2,"BU05183480","couple_without_children","2545HN"
32295,2,"BU05183480","couple_without_children","2541RB"
32296,2,"BU05183480","couple_without_children","2545BD"
32297,2,"BU05183480","couple_without_children","2533BH"
32298,2,"BU05183480","couple_without_children","2541PT"
32299,2,"BU05183480","couple_without_children","2541ST"
32300,2,"BU05183480","couple_without_children","2541SV"
32301,2,"BU05183480","couple_without_children","2541TJ"
32302,2,"BU05183480","couple_without_children","2541CD"
32303,2,"BU05183480","couple_without_children","2541TD"
32304,2,"BU05183480","couple_without_children","2545HD"
32305,2,"BU05183480","couple_without_children","2541RG"
32306,2,"BU05183480","couple_without_children","2541TR"
32307,2,"BU05183480","couple_without_children","2541PL"
32308,2,"BU05183480","couple_without_children","2541RV"
32309,2,"BU05183480","couple_without_children","2541CV"
32310,2,"BU05183480","couple_without_children","2533BR"
32311,2,"BU05183480","couple_without_children","2541PR"
32312,2,"BU05183480","couple_without_children","2541PV"
32313,2,"BU05183480","couple_without_children","2541TH"
32314,2,"BU05183480","couple_without_children","2545BJ"
32315,2,"BU05183480","couple_without_children","2541RG"
32316,2,"BU05183480","couple_without_children","2541EG"
32317,2,"BU05183480","couple_without_children","2545HJ"
32318,2,"BU05183480","couple_without_children","2541TK"
32319,2,"BU05183480","couple_without_children","2542PS"
32320,2,"BU05183480","couple_without_children","2541HV"
32321,2,"BU05183480","couple_without_children","2545HA"
32322,2,"BU05183480","couple_without_children","2541CD"
32323,2,"BU05183480","couple_without_children","2541SV"
32324,2,"BU05183480","couple_without_children","2541PX"
32325,2,"BU05183480","couple_without_children","2545HM"
32326,2,"BU05183480","couple_without_children","2545HK"
32327,2,"BU05183480","couple_without_children","2541JJ"
32328,2,"BU05183480","couple_without_children","2533BR"
32329,2,"BU05183480","couple_without_children","2545BG"
32330,2,"BU05183480","couple_without_children","2545BH"
32331,2,"BU05183480","couple_without_children","2541PZ"
32332,2,"BU05183480","couple_without_children","2541SB"
32333,2,"BU05183480","couple_without_children","2541EB"
32334,2,"BU05183480","couple_without_children","2541CK"
32335,2,"BU05183480","couple_without_children","2541EG"
32336,2,"BU05183480","couple_without_children","2541SB"
32337,2,"BU05183480","couple_without_children","2541TP"
32338,2,"BU05183480","couple_without_children","2541JH"
32339,2,"BU05183480","couple_without_children","2541RE"
32340,2,"BU05183480","couple_without_children","2541PT"
32341,2,"BU05183480","couple_without_children","2541EE"
32342,2,"BU05183480","couple_without_children","2541CB"
32343,2,"BU05183480","couple_without_children","2541CA"
32344,2,"BU05183480","couple_without_children","2541PT"
32345,2,"BU05183480","couple_without_children","2541HP"
32346,2,"BU05183480","couple_without_children","2545HA"
32347,2,"BU05183480","couple_without_children","2541CP"
32348,2,"BU05183480","couple_without_children","2541PW"
32349,2,"BU05183480","couple_without_children","2541EH"
32350,2,"BU05183480","couple_without_children","2541PS"
32351,2,"BU05183480","couple_without_children","2545HL"
32352,2,"BU05183480","couple_without_children","2541RS"
32353,2,"BU05183480","couple_without_children","2545HA"
32354,2,"BU05183480","couple_without_children","2545BD"
32355,2,"BU05183480","couple_without_children","2545HN"
32356,2,"BU05183480","couple_without_children","2545BJ"
32357,2,"BU05183480","couple_without_children","2545HM"
32358,2,"BU05183480","couple_without_children","2542PS"
32359,2,"BU05183480","couple_without_children","2542PV"
32360,2,"BU05183480","couple_without_children","2541TL"
32361,2,"BU05183480","couple_without_children","2541ET"
32362,2,"BU05183480","couple_without_children","2541PS"
32363,2,"BU05183480","couple_without_children","2545BG"
32364,2,"BU05183480","couple_without_children","2542RD"
32365,2,"BU05183480","couple_without_children","2541SB"
32366,2,"BU05183480","couple_without_children","2541SB"
32367,2,"BU05183480","couple_without_children","2541EA"
32368,2,"BU05183480","couple_without_children","2541RG"
32369,2,"BU05183480","couple_without_children","2541RW"
32370,2,"BU05183480","couple_without_children","2541CW"
32371,2,"BU05183480","couple_without_children","2541TP"
32372,2,"BU05183480","couple_without_children","2541EW"
