"hh_ID","hh_size","neighb_code","hh_type"
"34801","4","BU05183638","couple_with_children"
"34802","4","BU05183638","couple_with_children"
"34803","4","BU05183638","couple_with_children"
"34804","3","BU05183638","single-parent"
"34805","3","BU05183638","single-parent"
"34806","4","BU05183638","couple_with_children"
"34807","4","BU05183638","couple_with_children"
"34808","3","BU05183638","single-parent"
"34809","4","BU05183638","couple_with_children"
"34810","3","BU05183638","single-parent"
"34811","4","BU05183638","couple_with_children"
"34812","3","BU05183638","single-parent"
"34813","3","BU05183638","single-parent"
"34814","4","BU05183638","couple_with_children"
"34815","4","BU05183638","couple_with_children"
"34816","3","BU05183638","single-parent"
"34817","3","BU05183638","single-parent"
"34818","3","BU05183638","single-parent"
"34819","4","BU05183638","couple_with_children"
"34820","4","BU05183638","couple_with_children"
"34821","4","BU05183638","couple_with_children"
"34822","4","BU05183638","couple_with_children"
"34823","4","BU05183638","couple_with_children"
"34824","3","BU05183638","single-parent"
"34825","4","BU05183638","couple_with_children"
"34826","4","BU05183638","couple_with_children"
"34827","4","BU05183638","couple_with_children"
"34828","4","BU05183638","couple_with_children"
"34829","3","BU05183638","single-parent"
"34830","4","BU05183638","couple_with_children"
"34831","4","BU05183638","couple_with_children"
"34832","3","BU05183638","single-parent"
"34833","4","BU05183638","couple_with_children"
"34834","3","BU05183638","single-parent"
"34835","4","BU05183638","couple_with_children"
"34836","3","BU05183638","single-parent"
"34837","4","BU05183638","couple_with_children"
"34838","4","BU05183638","couple_with_children"
"34839","3","BU05183638","single-parent"
"34840","4","BU05183638","couple_with_children"
"34841","4","BU05183638","couple_with_children"
"34842","4","BU05183638","couple_with_children"
"34843","4","BU05183638","couple_with_children"
"34844","4","BU05183638","couple_with_children"
"34845","4","BU05183638","couple_with_children"
"34846","4","BU05183638","couple_with_children"
"34847","4","BU05183638","couple_with_children"
"34848","4","BU05183638","couple_with_children"
"34849","4","BU05183638","couple_with_children"
"34850","3","BU05183638","single-parent"
"34851","4","BU05183638","couple_with_children"
"34852","4","BU05183638","couple_with_children"
"34853","3","BU05183638","single-parent"
"34854","4","BU05183638","couple_with_children"
"34855","4","BU05183638","couple_with_children"
"34856","3","BU05183638","single-parent"
"34857","4","BU05183638","couple_with_children"
"34858","4","BU05183638","couple_with_children"
"34859","3","BU05183638","single-parent"
"34860","4","BU05183638","couple_with_children"
"34861","4","BU05183638","couple_with_children"
"34862","4","BU05183638","couple_with_children"
"34863","3","BU05183638","single-parent"
"34864","4","BU05183638","couple_with_children"
"34865","4","BU05183638","couple_with_children"
"34866","3","BU05183638","single-parent"
"34867","4","BU05183638","couple_with_children"
"34868","4","BU05183638","couple_with_children"
"34869","4","BU05183638","couple_with_children"
"34870","4","BU05183638","couple_with_children"
"34871","4","BU05183638","couple_with_children"
"34872","4","BU05183638","couple_with_children"
"34873","3","BU05183638","single-parent"
"34874","4","BU05183638","couple_with_children"
"34875","4","BU05183638","couple_with_children"
"34876","3","BU05183638","single-parent"
"34877","3","BU05183638","single-parent"
"34878","4","BU05183638","couple_with_children"
"34879","4","BU05183638","couple_with_children"
"34880","4","BU05183638","couple_with_children"
"34881","4","BU05183638","couple_with_children"
"34882","4","BU05183638","couple_with_children"
"34883","3","BU05183638","single-parent"
"34884","4","BU05183638","couple_with_children"
"34885","4","BU05183638","couple_with_children"
"34886","4","BU05183638","couple_with_children"
"34887","3","BU05183638","single-parent"
"34888","3","BU05183638","single-parent"
"34889","4","BU05183638","couple_with_children"
"34890","4","BU05183638","couple_with_children"
"34891","4","BU05183638","couple_with_children"
"34892","4","BU05183638","couple_with_children"
"34893","4","BU05183638","couple_with_children"
"34894","3","BU05183638","single-parent"
"34895","4","BU05183638","couple_with_children"
"34896","4","BU05183638","couple_with_children"
"34897","3","BU05183638","single-parent"
"34898","3","BU05183638","single-parent"
"34899","4","BU05183638","couple_with_children"
"34900","4","BU05183638","couple_with_children"
"34901","4","BU05183638","couple_with_children"
"34902","3","BU05183638","single-parent"
"34903","4","BU05183638","couple_with_children"
"34904","3","BU05183638","single-parent"
"34905","4","BU05183638","couple_with_children"
"34906","3","BU05183638","single-parent"
"34907","3","BU05183638","single-parent"
"34908","4","BU05183638","couple_with_children"
"34909","3","BU05183638","single-parent"
"34910","4","BU05183638","couple_with_children"
"34911","4","BU05183638","couple_with_children"
"34912","4","BU05183638","couple_with_children"
"34913","4","BU05183638","couple_with_children"
"34914","4","BU05183638","couple_with_children"
"34915","4","BU05183638","couple_with_children"
"34916","4","BU05183638","couple_with_children"
"34917","4","BU05183638","couple_with_children"
"34918","3","BU05183638","single-parent"
"34919","4","BU05183638","couple_with_children"
"34920","4","BU05183638","couple_with_children"
"34921","4","BU05183638","couple_with_children"
"34922","3","BU05183638","single-parent"
"34923","4","BU05183638","couple_with_children"
"34924","4","BU05183638","couple_with_children"
"34925","4","BU05183638","couple_with_children"
"34926","4","BU05183638","couple_with_children"
"34927","4","BU05183638","couple_with_children"
"34928","4","BU05183638","couple_with_children"
"34929","4","BU05183638","couple_with_children"
"34930","4","BU05183638","couple_with_children"
"34931","4","BU05183638","couple_with_children"
"34932","3","BU05183638","single-parent"
"34933","3","BU05183638","single-parent"
"34934","4","BU05183638","couple_with_children"
"34935","3","BU05183638","single-parent"
"34936","4","BU05183638","couple_with_children"
"34937","4","BU05183638","couple_with_children"
"34938","3","BU05183638","single-parent"
"34939","4","BU05183638","couple_with_children"
"34940","4","BU05183638","couple_with_children"
"34941","4","BU05183638","couple_with_children"
"34942","3","BU05183638","single-parent"
"34943","4","BU05183638","couple_with_children"
"34944","4","BU05183638","couple_with_children"
"34945","3","BU05183638","single-parent"
"34946","4","BU05183638","couple_with_children"
"34947","3","BU05183638","single-parent"
"34948","3","BU05183638","single-parent"
"34949","4","BU05183638","couple_with_children"
"34950","4","BU05183638","couple_with_children"
"34951","4","BU05183638","couple_with_children"
"34952","4","BU05183638","couple_with_children"
"34953","4","BU05183638","couple_with_children"
"34954","4","BU05183638","couple_with_children"
"34955","4","BU05183638","couple_with_children"
"34956","4","BU05183638","couple_with_children"
"34957","4","BU05183638","couple_with_children"
"34958","4","BU05183638","couple_with_children"
"34959","3","BU05183638","single-parent"
"34960","3","BU05183638","single-parent"
"34961","4","BU05183638","couple_with_children"
"34962","4","BU05183638","couple_with_children"
"34963","4","BU05183638","couple_with_children"
"34964","4","BU05183638","couple_with_children"
"34965","4","BU05183638","couple_with_children"
"34966","4","BU05183638","couple_with_children"
"34967","4","BU05183638","couple_with_children"
"34968","4","BU05183638","couple_with_children"
"34969","4","BU05183638","couple_with_children"
"34970","4","BU05183638","couple_with_children"
"34971","4","BU05183638","couple_with_children"
"34972","3","BU05183638","single-parent"
"34973","4","BU05183638","couple_with_children"
"34974","4","BU05183638","couple_with_children"
"34975","3","BU05183638","single-parent"
"34976","4","BU05183638","couple_with_children"
"34977","4","BU05183638","couple_with_children"
"34978","4","BU05183638","couple_with_children"
"34979","4","BU05183638","couple_with_children"
"34980","3","BU05183638","single-parent"
"34981","3","BU05183638","single-parent"
"34982","4","BU05183638","couple_with_children"
"34983","4","BU05183638","couple_with_children"
"34984","3","BU05183638","single-parent"
"34985","4","BU05183638","couple_with_children"
"34986","3","BU05183638","single-parent"
"34987","4","BU05183638","couple_with_children"
"34988","3","BU05183638","single-parent"
"34989","4","BU05183638","couple_with_children"
"34990","4","BU05183638","couple_with_children"
"34991","4","BU05183638","couple_with_children"
"34992","4","BU05183638","couple_with_children"
"34993","4","BU05183638","couple_with_children"
"34994","4","BU05183638","couple_with_children"
"34995","3","BU05183638","single-parent"
"34996","4","BU05183638","couple_with_children"
"34997","4","BU05183638","couple_with_children"
"34998","4","BU05183638","couple_with_children"
"34999","4","BU05183638","couple_with_children"
"35000","4","BU05183638","couple_with_children"
"35001","4","BU05183638","couple_with_children"
"35002","3","BU05183638","single-parent"
"35003","4","BU05183638","couple_with_children"
"35004","4","BU05183638","couple_with_children"
"35005","4","BU05183638","couple_with_children"
"35006","4","BU05183638","couple_with_children"
"35007","4","BU05183638","couple_with_children"
"35008","4","BU05183638","couple_with_children"
"35009","4","BU05183638","couple_with_children"
"35010","4","BU05183638","couple_with_children"
"35011","4","BU05183638","couple_with_children"
"35012","4","BU05183638","couple_with_children"
"35013","3","BU05183638","single-parent"
"35014","4","BU05183638","couple_with_children"
"35015","3","BU05183638","single-parent"
"35016","4","BU05183638","couple_with_children"
"35017","3","BU05183638","single-parent"
"35018","4","BU05183638","couple_with_children"
"35019","3","BU05183638","single-parent"
"35020","3","BU05183638","single-parent"
"35021","3","BU05183638","single-parent"
"35022","4","BU05183638","couple_with_children"
"35023","3","BU05183638","single-parent"
"35024","3","BU05183638","single-parent"
"35025","4","BU05183638","couple_with_children"
"35026","4","BU05183638","couple_with_children"
"35027","3","BU05183638","single-parent"
"35028","3","BU05183638","single-parent"
"35029","3","BU05183638","single-parent"
"35030","4","BU05183638","couple_with_children"
"35031","4","BU05183638","couple_with_children"
"35032","3","BU05183638","single-parent"
"35033","3","BU05183638","single-parent"
"35034","4","BU05183638","couple_with_children"
"35035","4","BU05183638","couple_with_children"
"35036","4","BU05183638","couple_with_children"
"35037","4","BU05183638","couple_with_children"
"35038","4","BU05183638","couple_with_children"
"35039","3","BU05183638","single-parent"
"35040","2","BU05183638","single-parent"
"35041","2","BU05183638","single-parent"
"35042","3","BU05183638","couple_with_children"
"35043","2","BU05183638","single-parent"
"35044","3","BU05183638","couple_with_children"
"35045","3","BU05183638","couple_with_children"
"35046","3","BU05183638","couple_with_children"
"35047","3","BU05183638","couple_with_children"
"35048","3","BU05183638","couple_with_children"
"35049","3","BU05183638","couple_with_children"
"35050","3","BU05183638","couple_with_children"
"35051","3","BU05183638","couple_with_children"
"35052","3","BU05183638","couple_with_children"
"35053","2","BU05183638","single-parent"
"35054","2","BU05183638","single-parent"
"35055","3","BU05183638","couple_with_children"
"35056","3","BU05183638","couple_with_children"
"35057","3","BU05183638","couple_with_children"
"35058","3","BU05183638","couple_with_children"
"35059","3","BU05183638","couple_with_children"
"35060","3","BU05183638","couple_with_children"
"35061","2","BU05183638","single-parent"
"35062","3","BU05183638","couple_with_children"
"35063","3","BU05183638","couple_with_children"
"35064","3","BU05183638","couple_with_children"
"35065","3","BU05183638","couple_with_children"
"35066","3","BU05183638","couple_with_children"
"35067","3","BU05183638","couple_with_children"
"35068","3","BU05183638","couple_with_children"
"35069","2","BU05183638","single-parent"
"35070","3","BU05183638","couple_with_children"
"35071","3","BU05183638","couple_with_children"
"35072","3","BU05183638","couple_with_children"
"35073","3","BU05183638","couple_with_children"
"35074","2","BU05183638","single-parent"
"35075","3","BU05183638","couple_with_children"
"35076","3","BU05183638","couple_with_children"
"35077","3","BU05183638","couple_with_children"
"35078","2","BU05183638","single-parent"
"35079","3","BU05183638","couple_with_children"
"35080","3","BU05183638","couple_with_children"
"35081","3","BU05183638","couple_with_children"
"35082","3","BU05183638","couple_with_children"
"35083","2","BU05183638","single-parent"
"35084","3","BU05183638","couple_with_children"
"35085","3","BU05183638","couple_with_children"
"35086","3","BU05183638","couple_with_children"
"35087","3","BU05183638","couple_with_children"
"35088","3","BU05183638","couple_with_children"
"35089","2","BU05183638","single-parent"
"35090","3","BU05183638","couple_with_children"
"35091","3","BU05183638","couple_with_children"
"35092","3","BU05183638","couple_with_children"
"35093","2","BU05183638","single-parent"
"35094","2","BU05183638","single-parent"
"35095","3","BU05183638","couple_with_children"
"35096","3","BU05183638","couple_with_children"
"35097","3","BU05183638","couple_with_children"
"35098","3","BU05183638","couple_with_children"
"35099","3","BU05183638","couple_with_children"
"35100","3","BU05183638","couple_with_children"
"35101","2","BU05183638","single-parent"
"35102","3","BU05183638","couple_with_children"
"35103","3","BU05183638","couple_with_children"
"35104","3","BU05183638","couple_with_children"
"35105","3","BU05183638","couple_with_children"
"35106","3","BU05183638","couple_with_children"
"35107","3","BU05183638","couple_with_children"
"35108","3","BU05183638","couple_with_children"
"35109","3","BU05183638","couple_with_children"
"35110","3","BU05183638","couple_with_children"
"35111","2","BU05183638","single-parent"
"35112","3","BU05183638","couple_with_children"
"35113","3","BU05183638","couple_with_children"
"35114","2","BU05183638","single-parent"
"35115","3","BU05183638","couple_with_children"
"35116","3","BU05183638","couple_with_children"
"35117","3","BU05183638","couple_with_children"
"35118","3","BU05183638","couple_with_children"
"35119","3","BU05183638","couple_with_children"
"35120","3","BU05183638","couple_with_children"
"35121","2","BU05183638","single-parent"
"35122","3","BU05183638","couple_with_children"
"35123","2","BU05183638","single-parent"
"35124","3","BU05183638","couple_with_children"
"35125","3","BU05183638","couple_with_children"
"35126","3","BU05183638","couple_with_children"
"35127","2","BU05183638","single-parent"
"35128","2","BU05183638","single-parent"
"35129","3","BU05183638","couple_with_children"
"35130","3","BU05183638","couple_with_children"
"35131","3","BU05183638","couple_with_children"
"35132","3","BU05183638","couple_with_children"
"35133","2","BU05183638","single-parent"
"35134","3","BU05183638","couple_with_children"
"35135","2","BU05183638","single-parent"
"35136","3","BU05183638","couple_with_children"
"35137","3","BU05183638","couple_with_children"
"35138","3","BU05183638","couple_with_children"
"35139","2","BU05183638","single-parent"
"35140","3","BU05183638","couple_with_children"
"35141","3","BU05183638","couple_with_children"
"35142","3","BU05183638","couple_with_children"
"35143","2","BU05183638","single-parent"
"35144","3","BU05183638","couple_with_children"
"35145","3","BU05183638","couple_with_children"
"35146","3","BU05183638","couple_with_children"
"35147","2","BU05183638","single-parent"
"35148","3","BU05183638","couple_with_children"
"35149","3","BU05183638","couple_with_children"
"35150","3","BU05183638","couple_with_children"
"35151","3","BU05183638","couple_with_children"
"35152","3","BU05183638","couple_with_children"
"35153","3","BU05183638","couple_with_children"
"35154","3","BU05183638","couple_with_children"
"35155","3","BU05183638","couple_with_children"
"35156","2","BU05183638","single-parent"
"35157","3","BU05183638","couple_with_children"
"35158","3","BU05183638","couple_with_children"
"35159","3","BU05183638","couple_with_children"
"35160","3","BU05183638","couple_with_children"
"35161","3","BU05183638","couple_with_children"
"35162","2","BU05183638","single-parent"
"35163","3","BU05183638","couple_with_children"
"35164","2","BU05183638","single-parent"
"35165","3","BU05183638","couple_with_children"
"35166","3","BU05183638","couple_with_children"
"35167","3","BU05183638","couple_with_children"
"35168","3","BU05183638","couple_with_children"
"35169","3","BU05183638","couple_with_children"
"35170","3","BU05183638","couple_with_children"
"35171","3","BU05183638","couple_with_children"
"35172","3","BU05183638","couple_with_children"
"35173","3","BU05183638","couple_with_children"
"35174","2","BU05183638","single-parent"
"35175","3","BU05183638","couple_with_children"
"35176","2","BU05183638","single-parent"
"35177","3","BU05183638","couple_with_children"
"35178","3","BU05183638","couple_with_children"
"35179","2","BU05183638","single-parent"
"35180","3","BU05183638","couple_with_children"
"35181","3","BU05183638","couple_with_children"
"35182","3","BU05183638","couple_with_children"
"35183","3","BU05183638","couple_with_children"
"35184","2","BU05183638","single-parent"
"35185","2","BU05183638","single-parent"
"35186","3","BU05183638","couple_with_children"
"35187","3","BU05183638","couple_with_children"
"35188","2","BU05183638","single-parent"
"35189","3","BU05183638","couple_with_children"
"35190","3","BU05183638","couple_with_children"
"35191","3","BU05183638","couple_with_children"
"35192","3","BU05183638","couple_with_children"
"35193","3","BU05183638","couple_with_children"
"35194","3","BU05183638","couple_with_children"
"35195","3","BU05183638","couple_with_children"
"35196","3","BU05183638","couple_with_children"
"35197","3","BU05183638","couple_with_children"
"35198","3","BU05183638","couple_with_children"
"35199","3","BU05183638","couple_with_children"
"35200","3","BU05183638","couple_with_children"
"35201","2","BU05183638","single-parent"
"35202","2","BU05183638","single-parent"
"35203","2","BU05183638","single-parent"
"35204","3","BU05183638","couple_with_children"
"35205","3","BU05183638","couple_with_children"
"35206","3","BU05183638","couple_with_children"
"35207","3","BU05183638","couple_with_children"
"35208","3","BU05183638","couple_with_children"
"35209","3","BU05183638","couple_with_children"
"35210","3","BU05183638","couple_with_children"
"35211","2","BU05183638","single-parent"
"35212","2","BU05183638","single-parent"
"35213","3","BU05183638","couple_with_children"
"35214","2","BU05183638","single-parent"
"35215","3","BU05183638","couple_with_children"
"35216","3","BU05183638","couple_with_children"
"35217","2","BU05183638","single-parent"
"35218","2","BU05183638","single-parent"
"35219","3","BU05183638","couple_with_children"
"35220","3","BU05183638","couple_with_children"
"35221","3","BU05183638","couple_with_children"
"35222","3","BU05183638","couple_with_children"
"35223","3","BU05183638","couple_with_children"
"35224","3","BU05183638","couple_with_children"
"35225","3","BU05183638","couple_with_children"
"35226","3","BU05183638","couple_with_children"
"35227","3","BU05183638","couple_with_children"
"35228","2","BU05183638","single-parent"
"35229","2","BU05183638","single-parent"
"35230","3","BU05183638","couple_with_children"
"35231","3","BU05183638","couple_with_children"
"35232","3","BU05183638","couple_with_children"
"35233","3","BU05183638","couple_with_children"
"35234","2","BU05183638","single-parent"
"35235","3","BU05183638","couple_with_children"
"35236","3","BU05183638","couple_with_children"
"35237","3","BU05183638","couple_with_children"
"35238","3","BU05183638","couple_with_children"
"35239","3","BU05183638","couple_with_children"
"35240","3","BU05183638","couple_with_children"
"35241","3","BU05183638","couple_with_children"
"35242","3","BU05183638","couple_with_children"
"35243","2","BU05183638","single-parent"
"35244","2","BU05183638","single-parent"
"35245","2","BU05183638","single-parent"
"35246","3","BU05183638","couple_with_children"
"35247","3","BU05183638","couple_with_children"
"35248","3","BU05183638","couple_with_children"
"35249","2","BU05183638","single-parent"
"35250","2","BU05183638","single-parent"
"35251","3","BU05183638","couple_with_children"
"35252","2","BU05183638","single-parent"
"35253","2","BU05183638","single-parent"
"35254","3","BU05183638","couple_with_children"
"35255","3","BU05183638","couple_with_children"
"35256","2","BU05183638","single-parent"
"35257","3","BU05183638","couple_with_children"
"35258","3","BU05183638","couple_with_children"
"35259","2","BU05183638","single-parent"
"35260","3","BU05183638","couple_with_children"
"35261","3","BU05183638","couple_with_children"
"35262","2","BU05183638","single-parent"
"35263","3","BU05183638","couple_with_children"
"35264","3","BU05183638","couple_with_children"
"35265","3","BU05183638","couple_with_children"
"35266","3","BU05183638","couple_with_children"
"35267","2","BU05183638","single-parent"
"35268","2","BU05183638","single-parent"
"35269","3","BU05183638","couple_with_children"
"35270","2","BU05183638","single-parent"
"35271","2","BU05183638","single-parent"
"35272","3","BU05183638","couple_with_children"
"35273","3","BU05183638","couple_with_children"
"35274","3","BU05183638","couple_with_children"
"35275","3","BU05183638","couple_with_children"
"35276","3","BU05183638","couple_with_children"
"35277","2","BU05183638","single-parent"
"35278","3","BU05183638","couple_with_children"
"35279","3","BU05183638","couple_with_children"
"35280","2","BU05183638","single-parent"
"35281","3","BU05183638","couple_with_children"
"35282","3","BU05183638","couple_with_children"
"35283","3","BU05183638","couple_with_children"
"35284","3","BU05183638","couple_with_children"
"35285","3","BU05183638","couple_with_children"
"35286","3","BU05183638","couple_with_children"
"35287","3","BU05183638","couple_with_children"
"35288","2","BU05183638","single-parent"
"35289","3","BU05183638","couple_with_children"
"35290","3","BU05183638","couple_with_children"
"35291","3","BU05183638","couple_with_children"
"35292","2","BU05183638","single-parent"
"35293","3","BU05183638","couple_with_children"
"35294","2","BU05183638","single-parent"
"35295","3","BU05183638","couple_with_children"
"35296","3","BU05183638","couple_with_children"
"35297","3","BU05183638","couple_with_children"
"35298","2","BU05183638","single-parent"
"35299","2","BU05183638","single-parent"
"35300","3","BU05183638","couple_with_children"
"35301","3","BU05183638","couple_with_children"
"35302","3","BU05183638","couple_with_children"
"35303","2","BU05183638","single-parent"
"35304","3","BU05183638","couple_with_children"
"35305","2","BU05183638","single-parent"
"35306","3","BU05183638","couple_with_children"
"35307","3","BU05183638","couple_with_children"
"35308","3","BU05183638","couple_with_children"
"35309","2","BU05183638","single-parent"
"35310","3","BU05183638","couple_with_children"
"35311","3","BU05183638","couple_with_children"
"35312","3","BU05183638","couple_with_children"
"35313","3","BU05183638","couple_with_children"
"35314","3","BU05183638","couple_with_children"
"35315","3","BU05183638","couple_with_children"
"35316","3","BU05183638","couple_with_children"
"35317","3","BU05183638","couple_with_children"
"35318","3","BU05183638","couple_with_children"
"35319","3","BU05183638","couple_with_children"
"35320","3","BU05183638","couple_with_children"
"35321","3","BU05183638","couple_with_children"
"35322","3","BU05183638","couple_with_children"
"35323","3","BU05183638","couple_with_children"
"35324","3","BU05183638","couple_with_children"
"35325","3","BU05183638","couple_with_children"
"35326","3","BU05183638","couple_with_children"
"35327","3","BU05183638","couple_with_children"
"35328","2","BU05183638","single-parent"
"35329","3","BU05183638","couple_with_children"
"35330","2","BU05183638","single-parent"
"35331","3","BU05183638","couple_with_children"
"35332","3","BU05183638","couple_with_children"
"35333","3","BU05183638","couple_with_children"
"35334","2","BU05183638","single-parent"
"35335","2","BU05183638","single-parent"
"35336","3","BU05183638","couple_with_children"
"35337","3","BU05183638","couple_with_children"
"35338","3","BU05183638","couple_with_children"
"35339","2","BU05183638","single-parent"
"35340","2","BU05183638","single-parent"
"35341","2","BU05183638","single-parent"
"35342","3","BU05183638","couple_with_children"
"35343","2","BU05183638","single-parent"
"35344","3","BU05183638","couple_with_children"
"35345","3","BU05183638","couple_with_children"
"35346","2","BU05183638","single-parent"
"35347","3","BU05183638","couple_with_children"
"35348","2","BU05183638","single-parent"
"35349","2","BU05183638","single-parent"
"35350","3","BU05183638","couple_with_children"
"35351","3","BU05183638","couple_with_children"
"35352","2","BU05183638","single-parent"
"35353","3","BU05183638","couple_with_children"
"35354","3","BU05183638","couple_with_children"
"35355","3","BU05183638","couple_with_children"
"35356","3","BU05183638","couple_with_children"
"35357","3","BU05183638","couple_with_children"
"35358","3","BU05183638","couple_with_children"
"35359","3","BU05183638","couple_with_children"
"35360","3","BU05183638","couple_with_children"
"35361","2","BU05183638","single-parent"
"35362","3","BU05183638","couple_with_children"
"35363","3","BU05183638","couple_with_children"
"35364","3","BU05183638","couple_with_children"
"35365","3","BU05183638","couple_with_children"
"35366","3","BU05183638","couple_with_children"
"35367","2","BU05183638","single-parent"
"35368","3","BU05183638","couple_with_children"
"35369","3","BU05183638","couple_with_children"
"35370","3","BU05183638","couple_with_children"
"35371","3","BU05183638","couple_with_children"
"35372","3","BU05183638","couple_with_children"
"35373","3","BU05183638","couple_with_children"
"35374","3","BU05183638","couple_with_children"
"35375","2","BU05183638","single-parent"
"35376","2","BU05183638","single-parent"
"35377","2","BU05183638","single-parent"
"35378","3","BU05183638","couple_with_children"
"35379","2","BU05183638","single-parent"
"35380","3","BU05183638","couple_with_children"
"35381","3","BU05183638","couple_with_children"
"35382","2","BU05183638","single-parent"
"35383","3","BU05183638","couple_with_children"
"35384","3","BU05183638","couple_with_children"
"35385","2","BU05183638","single-parent"
"35386","2","BU05183638","single-parent"
"35387","3","BU05183638","couple_with_children"
"35388","3","BU05183638","couple_with_children"
"35389","3","BU05183638","couple_with_children"
"35390","3","BU05183638","couple_with_children"
"35391","3","BU05183638","couple_with_children"
"35392","3","BU05183638","couple_with_children"
"35393","3","BU05183638","couple_with_children"
"35394","2","BU05183638","single-parent"
"35395","3","BU05183638","couple_with_children"
"35396","3","BU05183638","couple_with_children"
"35397","3","BU05183638","couple_with_children"
"35398","3","BU05183638","couple_with_children"
"35399","3","BU05183638","couple_with_children"
"35400","3","BU05183638","couple_with_children"
"35401","2","BU05183638","single-parent"
"35402","3","BU05183638","couple_with_children"
"35403","3","BU05183638","couple_with_children"
"35404","2","BU05183638","single-parent"
"35405","3","BU05183638","couple_with_children"
"35406","3","BU05183638","couple_with_children"
"35407","3","BU05183638","couple_with_children"
"35408","3","BU05183638","couple_with_children"
"35409","3","BU05183638","couple_with_children"
"35410","2","BU05183638","single-parent"
"35411","3","BU05183638","couple_with_children"
"35412","3","BU05183638","couple_with_children"
"35413","3","BU05183638","couple_with_children"
"35414","3","BU05183638","couple_with_children"
"35415","3","BU05183638","couple_with_children"
"35416","3","BU05183638","couple_with_children"
"35417","3","BU05183638","couple_with_children"
"35418","3","BU05183638","couple_with_children"
"35419","3","BU05183638","couple_with_children"
"35420","3","BU05183638","couple_with_children"
"35421","3","BU05183638","couple_with_children"
"35422","3","BU05183638","couple_with_children"
"35423","3","BU05183638","couple_with_children"
"35424","2","BU05183638","single-parent"
"35425","3","BU05183638","couple_with_children"
"35426","2","BU05183638","single-parent"
"35427","2","BU05183638","single-parent"
"35428","2","BU05183638","single-parent"
"35429","3","BU05183638","couple_with_children"
"35430","2","BU05183638","single-parent"
"35431","3","BU05183638","couple_with_children"
"35432","3","BU05183638","couple_with_children"
"35433","3","BU05183638","couple_with_children"
"35434","3","BU05183638","couple_with_children"
"35435","3","BU05183638","couple_with_children"
"35436","3","BU05183638","couple_with_children"
"35437","3","BU05183638","couple_with_children"
"35438","3","BU05183638","couple_with_children"
"35439","2","BU05183638","single-parent"
"35440","3","BU05183638","couple_with_children"
"35441","3","BU05183638","couple_with_children"
"35442","3","BU05183638","couple_with_children"
"35443","3","BU05183638","couple_with_children"
"35444","3","BU05183638","couple_with_children"
"35445","3","BU05183638","couple_with_children"
"35446","2","BU05183638","single-parent"
"35447","2","BU05183638","single-parent"
"35448","3","BU05183638","couple_with_children"
"35449","2","BU05183638","single-parent"
"35450","2","BU05183638","single-parent"
"35451","3","BU05183638","couple_with_children"
"35452","2","BU05183638","single-parent"
"35453","3","BU05183638","couple_with_children"
"35454","3","BU05183638","couple_with_children"
"35455","3","BU05183638","couple_with_children"
"35456","3","BU05183638","couple_with_children"
"35457","2","BU05183638","single-parent"
"35458","3","BU05183638","couple_with_children"
"35459","3","BU05183638","couple_with_children"
"35460","2","BU05183638","single-parent"
"35461","3","BU05183638","couple_with_children"
"35462","3","BU05183638","couple_with_children"
"35463","3","BU05183638","couple_with_children"
"35464","3","BU05183638","couple_with_children"
"35465","3","BU05183638","couple_with_children"
"35466","3","BU05183638","couple_with_children"
"35467","3","BU05183638","couple_with_children"
"35468","3","BU05183638","couple_with_children"
"35469","3","BU05183638","couple_with_children"
"35470","3","BU05183638","couple_with_children"
"35471","2","BU05183638","single-parent"
"35472","3","BU05183638","couple_with_children"
"35473","2","BU05183638","single-parent"
"35474","3","BU05183638","couple_with_children"
"35475","3","BU05183638","couple_with_children"
"35476","3","BU05183638","couple_with_children"
"35477","3","BU05183638","couple_with_children"
"35478","3","BU05183638","couple_with_children"
"35479","3","BU05183638","couple_with_children"
"35480","3","BU05183638","couple_with_children"
"35481","3","BU05183638","couple_with_children"
"35482","2","BU05183638","single-parent"
"35483","3","BU05183638","couple_with_children"
"35484","3","BU05183638","couple_with_children"
"35485","2","BU05183638","single-parent"
"35486","3","BU05183638","couple_with_children"
"35487","3","BU05183638","couple_with_children"
"35488","2","BU05183638","single-parent"
"35489","3","BU05183638","couple_with_children"
"35490","3","BU05183638","couple_with_children"
"35491","3","BU05183638","couple_with_children"
"35492","3","BU05183638","couple_with_children"
"35493","2","BU05183638","single-parent"
"35494","3","BU05183638","couple_with_children"
"35495","2","BU05183638","single-parent"
"35496","3","BU05183638","couple_with_children"
"35497","3","BU05183638","couple_with_children"
"35498","3","BU05183638","couple_with_children"
"35499","3","BU05183638","couple_with_children"
"35500","3","BU05183638","couple_with_children"
"35501","3","BU05183638","couple_with_children"
"35502","3","BU05183638","couple_with_children"
"35503","3","BU05183638","couple_with_children"
"35504","3","BU05183638","couple_with_children"
"35505","2","BU05183638","single-parent"
"35506","3","BU05183638","couple_with_children"
"35507","3","BU05183638","couple_with_children"
"35508","3","BU05183638","couple_with_children"
"35509","3","BU05183638","couple_with_children"
"35510","3","BU05183638","couple_with_children"
"35511","3","BU05183638","couple_with_children"
"35512","3","BU05183638","couple_with_children"
"35513","3","BU05183638","couple_with_children"
"35514","3","BU05183638","couple_with_children"
"35515","3","BU05183638","couple_with_children"
"35516","3","BU05183638","couple_with_children"
"35517","2","BU05183638","single-parent"
